t              nodalLine_nextTo_Loop_Port2.fdtd_Bulk probe_port2_Jz_24_39_80__25_40_80.dat
   0.96445727554468619E-009   0.161526876E-002
   0.96599794211903872E-009   0.163772213E-002
   0.96753860869339126E-009   0.166046247E-002
   0.96907927526774379E-009   0.168349361E-002
   0.97061994184209632E-009   0.170681975E-002
   0.97216060841644886E-009   0.173044333E-002
   0.97370127499080139E-009   0.175436772E-002
   0.97524194156515392E-009   0.177859678E-002
   0.97678260813950646E-009   0.180313387E-002
   0.97832327471385899E-009   0.182798272E-002
   0.97986394128821153E-009   0.185314566E-002
   0.98140460786256406E-009   0.187862688E-002
   0.98294527443691659E-009   0.190443045E-002
   0.98448594101126913E-009   0.193055952E-002
   0.98602660758562166E-009   0.195701793E-002
   0.98756727415997420E-009   0.198380928E-002
   0.98910794073432673E-009   0.201093778E-002
   0.99064860730867926E-009   0.203840784E-002
   0.99218927388303180E-009   0.206622202E-002
   0.99372994045738433E-009   0.209438568E-002
   0.99527060703173686E-009   0.212290138E-002
   0.99681127360608940E-009   0.215177308E-002
   0.99835194018044193E-009   0.218100520E-002
   0.99989260675479447E-009   0.221060053E-002
   0.10014332733291470E-008   0.224056421E-002
   0.10029739399034995E-008   0.227090018E-002
   0.10045146064778521E-008   0.230161333E-002
   0.10060552730522046E-008   0.233270833E-002
   0.10075959396265571E-008   0.236418727E-002
   0.10091366062009097E-008   0.239605550E-002
   0.10106772727752622E-008   0.242831861E-002
   0.10122179393496147E-008   0.246097962E-002
   0.10137586059239673E-008   0.249404227E-002
   0.10152992724983198E-008   0.252751051E-002
   0.10168399390726723E-008   0.256138947E-002
   0.10183806056470249E-008   0.259568449E-002
   0.10199212722213774E-008   0.263040024E-002
   0.10214619387957299E-008   0.266554067E-002
   0.10230026053700825E-008   0.270110974E-002
   0.10245432719444350E-008   0.273711327E-002
   0.10260839385187875E-008   0.277355569E-002
   0.10276246050931401E-008   0.281044282E-002
   0.10291652716674926E-008   0.284777861E-002
   0.10307059382418451E-008   0.288556656E-002
   0.10322466048161977E-008   0.292381179E-002
   0.10337872713905502E-008   0.296251988E-002
   0.10353279379649027E-008   0.300169596E-002
   0.10368686045392553E-008   0.304134469E-002
   0.10384092711136078E-008   0.308147166E-002
   0.10399499376879603E-008   0.312208151E-002
   0.10414906042623129E-008   0.316318031E-002
   0.10430312708366654E-008   0.320477271E-002
   0.10445719374110179E-008   0.324686454E-002
   0.10461126039853705E-008   0.328946044E-002
   0.10476532705597230E-008   0.333256507E-002
   0.10491939371340755E-008   0.337618473E-002
   0.10507346037084281E-008   0.342032337E-002
   0.10522752702827806E-008   0.346498750E-002
   0.10538159368571332E-008   0.351018365E-002
   0.10553566034314857E-008   0.355591578E-002
   0.10568972700058382E-008   0.360219087E-002
   0.10584379365801908E-008   0.364901312E-002
   0.10599786031545433E-008   0.369638950E-002
   0.10615192697288958E-008   0.374432746E-002
   0.10630599363032484E-008   0.379283167E-002
   0.10646006028776009E-008   0.384190585E-002
   0.10661412694519534E-008   0.389155559E-002
   0.10676819360263060E-008   0.394178741E-002
   0.10692226026006585E-008   0.399260921E-002
   0.10707632691750110E-008   0.404402707E-002
   0.10723039357493636E-008   0.409604702E-002
   0.10738446023237161E-008   0.414867280E-002
   0.10753852688980686E-008   0.420191279E-002
   0.10769259354724212E-008   0.425577443E-002
   0.10784666020467737E-008   0.431026286E-002
   0.10800072686211262E-008   0.436538551E-002
   0.10815479351954788E-008   0.442114472E-002
   0.10830886017698313E-008   0.447754981E-002
   0.10846292683441838E-008   0.453460682E-002
   0.10861699349185364E-008   0.459232274E-002
   0.10877106014928889E-008   0.465070410E-002
   0.10892512680672414E-008   0.470975880E-002
   0.10907919346415940E-008   0.476949150E-002
   0.10923326012159465E-008   0.482991058E-002
   0.10938732677902990E-008   0.489102118E-002
   0.10954139343646516E-008   0.495283445E-002
   0.10969546009390041E-008   0.501535647E-002
   0.10984952675133566E-008   0.507859048E-002
   0.11000359340877092E-008   0.514254440E-002
   0.11015766006620617E-008   0.520722382E-002
   0.11031172672364142E-008   0.527263852E-002
   0.11046579338107668E-008   0.533879688E-002
   0.11061986003851193E-008   0.540570635E-002
   0.11077392669594718E-008   0.547337346E-002
   0.11092799335338244E-008   0.554180425E-002
   0.11108206001081769E-008   0.561100664E-002
   0.11123612666825294E-008   0.568099320E-002
   0.11139019332568820E-008   0.575176626E-002
   0.11154425998312345E-008   0.582333468E-002
   0.11169832664055870E-008   0.589570310E-002
   0.11185239329799396E-008   0.596888131E-002
   0.11200645995542921E-008   0.604288001E-002
   0.11216052661286446E-008   0.611770526E-002
   0.11231459327029972E-008   0.619336450E-002
   0.11246865992773497E-008   0.626986846E-002
   0.11262272658517022E-008   0.634722179E-002
   0.11277679324260548E-008   0.642543379E-002
   0.11293085990004073E-008   0.650451425E-002
   0.11308492655747598E-008   0.658447156E-002
   0.11323899321491124E-008   0.666531315E-002
   0.11339305987234649E-008   0.674704509E-002
   0.11354712652978174E-008   0.682967715E-002
   0.11370119318721700E-008   0.691321585E-002
   0.11385525984465225E-008   0.699767377E-002
   0.11400932650208750E-008   0.708306115E-002
   0.11416339315952276E-008   0.716938358E-002
   0.11431745981695801E-008   0.725665130E-002
   0.11447152647439326E-008   0.734486897E-002
   0.11462559313182852E-008   0.743405195E-002
   0.11477965978926377E-008   0.752420910E-002
   0.11493372644669902E-008   0.761534460E-002
   0.11508779310413428E-008   0.770746917E-002
   0.11524185976156953E-008   0.780058792E-002
   0.11539592641900479E-008   0.789471529E-002
   0.11554999307644004E-008   0.798986200E-002
   0.11570405973387529E-008   0.808603503E-002
   0.11585812639131055E-008   0.818324462E-002
   0.11601219304874580E-008   0.828150194E-002
   0.11616625970618105E-008   0.838081259E-002
   0.11632032636361631E-008   0.848119147E-002
   0.11647439302105156E-008   0.858264416E-002
   0.11662845967848681E-008   0.868517999E-002
   0.11678252633592207E-008   0.878881104E-002
   0.11693659299335732E-008   0.889354385E-002
   0.11709065965079257E-008   0.899939239E-002
   0.11724472630822783E-008   0.910636410E-002
   0.11739879296566308E-008   0.921447296E-002
   0.11755285962309833E-008   0.932372641E-002
   0.11770692628053359E-008   0.943413563E-002
   0.11786099293796884E-008   0.954571087E-002
   0.11801505959540409E-008   0.965846237E-002
   0.11816912625283935E-008   0.977240317E-002
   0.11832319291027460E-008   0.988754258E-002
   0.11847725956770985E-008   0.100038871E-001
   0.11863132622514511E-008   0.101214480E-001
   0.11878539288258036E-008   0.102402354E-001
   0.11893945954001561E-008   0.103602652E-001
   0.11909352619745087E-008   0.104815504E-001
   0.11924759285488612E-008   0.106040975E-001
   0.11940165951232137E-008   0.107279178E-001
   0.11955572616975663E-008   0.108530242E-001
   0.11970979282719188E-008   0.109794270E-001
   0.11986385948462713E-008   0.111071393E-001
   0.12001792614206239E-008   0.112361647E-001
   0.12017199279949764E-008   0.113665219E-001
   0.12032605945693289E-008   0.114982184E-001
   0.12048012611436815E-008   0.116312709E-001
   0.12063419277180340E-008   0.117656859E-001
   0.12078825942923865E-008   0.119014764E-001
   0.12094232608667391E-008   0.120386556E-001
   0.12109639274410916E-008   0.121772401E-001
   0.12125045940154441E-008   0.123172374E-001
   0.12140452605897967E-008   0.124586616E-001
   0.12155859271641492E-008   0.126015209E-001
   0.12171265937385017E-008   0.127458284E-001
   0.12186672603128543E-008   0.128915971E-001
   0.12202079268872068E-008   0.130388355E-001
   0.12217485934615593E-008   0.131875584E-001
   0.12232892600359119E-008   0.133377817E-001
   0.12248299266102644E-008   0.134895146E-001
   0.12263705931846169E-008   0.136427758E-001
   0.12279112597589695E-008   0.137975719E-001
   0.12294519263333220E-008   0.139539186E-001
   0.12309925929076745E-008   0.141118327E-001
   0.12325332594820271E-008   0.142713198E-001
   0.12340739260563796E-008   0.144323939E-001
   0.12356145926307321E-008   0.145950634E-001
   0.12371552592050847E-008   0.147593468E-001
   0.12386959257794372E-008   0.149252620E-001
   0.12402365923537897E-008   0.150928181E-001
   0.12417772589281423E-008   0.152620291E-001
   0.12433179255024948E-008   0.154329035E-001
   0.12448585920768473E-008   0.156054609E-001
   0.12463992586511999E-008   0.157797169E-001
   0.12479399252255524E-008   0.159556866E-001
   0.12494805917999049E-008   0.161333829E-001
   0.12510212583742575E-008   0.163128097E-001
   0.12525619249486100E-008   0.164939817E-001
   0.12541025915229626E-008   0.166769177E-001
   0.12556432580973151E-008   0.168616362E-001
   0.12571839246716676E-008   0.170481466E-001
   0.12587245912460202E-008   0.172364600E-001
   0.12602652578203727E-008   0.174265988E-001
   0.12618059243947252E-008   0.176185779E-001
   0.12633465909690778E-008   0.178124048E-001
   0.12648872575434303E-008   0.180080999E-001
   0.12664279241177828E-008   0.182056781E-001
   0.12679685906921354E-008   0.184051469E-001
   0.12695092572664879E-008   0.186065249E-001
   0.12710499238408404E-008   0.188098252E-001
   0.12725905904151930E-008   0.190150607E-001
   0.12741312569895455E-008   0.192222539E-001
   0.12756719235638980E-008   0.194314159E-001
   0.12772125901382506E-008   0.196425635E-001
   0.12787532567126031E-008   0.198557060E-001
   0.12802939232869556E-008   0.200708620E-001
   0.12818345898613082E-008   0.202880614E-001
   0.12833752564356607E-008   0.205073114E-001
   0.12849159230100132E-008   0.207286179E-001
   0.12864565895843658E-008   0.209519919E-001
   0.12879972561587183E-008   0.211774558E-001
   0.12895379227330708E-008   0.214050319E-001
   0.12910785893074234E-008   0.216347314E-001
   0.12926192558817759E-008   0.218665786E-001
   0.12941599224561284E-008   0.221005771E-001
   0.12957005890304810E-008   0.223367456E-001
   0.12972412556048335E-008   0.225751065E-001
   0.12987819221791860E-008   0.228156820E-001
   0.13003225887535386E-008   0.230584815E-001
   0.13018632553278911E-008   0.233035088E-001
   0.13034039219022436E-008   0.235507898E-001
   0.13049445884765962E-008   0.238003395E-001
   0.13064852550509487E-008   0.240521766E-001
   0.13080259216253012E-008   0.243063159E-001
   0.13095665881996538E-008   0.245627817E-001
   0.13111072547740063E-008   0.248215795E-001
   0.13126479213483588E-008   0.250827353E-001
   0.13141885879227114E-008   0.253462568E-001
   0.13157292544970639E-008   0.256121792E-001
   0.13172699210714164E-008   0.258805156E-001
   0.13188105876457690E-008   0.261512697E-001
   0.13203512542201215E-008   0.264244545E-001
   0.13218919207944740E-008   0.267000906E-001
   0.13234325873688266E-008   0.269781984E-001
   0.13249732539431791E-008   0.272588097E-001
   0.13265139205175316E-008   0.275419317E-001
   0.13280545870918842E-008   0.278275795E-001
   0.13295952536662367E-008   0.281157643E-001
   0.13311359202405892E-008   0.284065194E-001
   0.13326765868149418E-008   0.286998674E-001
   0.13342172533892943E-008   0.289958157E-001
   0.13357579199636468E-008   0.292943791E-001
   0.13372985865379994E-008   0.295955576E-001
   0.13388392531123519E-008   0.298993923E-001
   0.13403799196867044E-008   0.302059036E-001
   0.13419205862610570E-008   0.305151045E-001
   0.13434612528354095E-008   0.308270119E-001
   0.13450019194097620E-008   0.311416518E-001
   0.13465425859841146E-008   0.314590335E-001
   0.13480832525584671E-008   0.317791738E-001
   0.13496239191328196E-008   0.321021006E-001
   0.13511645857071722E-008   0.324278325E-001
   0.13527052522815247E-008   0.327563882E-001
   0.13542459188558773E-008   0.330877714E-001
   0.13557865854302298E-008   0.334220044E-001
   0.13573272520045823E-008   0.337591097E-001
   0.13588679185789349E-008   0.340991095E-001
   0.13604085851532874E-008   0.344420336E-001
   0.13619492517276399E-008   0.347878896E-001
   0.13634899183019925E-008   0.351366922E-001
   0.13650305848763450E-008   0.354884602E-001
   0.13665712514506975E-008   0.358432271E-001
   0.13681119180250501E-008   0.362010226E-001
   0.13696525845994026E-008   0.365618393E-001
   0.13711932511737551E-008   0.369256921E-001
   0.13727339177481077E-008   0.372925997E-001
   0.13742745843224602E-008   0.376625918E-001
   0.13758152508968127E-008   0.380357020E-001
   0.13773559174711653E-008   0.384119451E-001
   0.13788965840455178E-008   0.387913361E-001
   0.13804372506198703E-008   0.391738899E-001
   0.13819779171942229E-008   0.395596214E-001
   0.13835185837685754E-008   0.399485715E-001
   0.13850592503429279E-008   0.403407477E-001
   0.13865999169172805E-008   0.407361686E-001
   0.13881405834916330E-008   0.411348492E-001
   0.13896812500659855E-008   0.415368080E-001
   0.13912219166403381E-008   0.419420749E-001
   0.13927625832146906E-008   0.423506610E-001
   0.13943032497890431E-008   0.427625962E-001
   0.13958439163633957E-008   0.431779064E-001
   0.13973845829377482E-008   0.435965955E-001
   0.13989252495121007E-008   0.440186970E-001
   0.14004659160864533E-008   0.444442332E-001
   0.14020065826608058E-008   0.448732227E-001
   0.14035472492351583E-008   0.453056768E-001
   0.14050879158095109E-008   0.457416102E-001
   0.14066285823838634E-008   0.461810455E-001
   0.14081692489582159E-008   0.466240048E-001
   0.14097099155325685E-008   0.470705181E-001
   0.14112505821069210E-008   0.475206114E-001
   0.14127912486812735E-008   0.479742922E-001
   0.14143319152556261E-008   0.484315977E-001
   0.14158725818299786E-008   0.488925353E-001
   0.14174132484043311E-008   0.493571311E-001
   0.14189539149786837E-008   0.498254076E-001
   0.14204945815530362E-008   0.502973646E-001
   0.14220352481273887E-008   0.507730320E-001
   0.14235759147017413E-008   0.512524471E-001
   0.14251165812760938E-008   0.517356098E-001
   0.14266572478504463E-008   0.522225648E-001
   0.14281979144247989E-008   0.527133122E-001
   0.14297385809991514E-008   0.532078743E-001
   0.14312792475735039E-008   0.537062958E-001
   0.14328199141478565E-008   0.542085804E-001
   0.14343605807222090E-008   0.547147617E-001
   0.14359012472965615E-008   0.552248508E-001
   0.14374419138709141E-008   0.557388514E-001
   0.14389825804452666E-008   0.562568083E-001
   0.14405232470196191E-008   0.567787364E-001
   0.14420639135939717E-008   0.573046468E-001
   0.14436045801683242E-008   0.578345619E-001
   0.14451452467426767E-008   0.583685115E-001
   0.14466859133170293E-008   0.589065254E-001
   0.14482265798913818E-008   0.594486222E-001
   0.14497672464657343E-008   0.599948242E-001
   0.14513079130400869E-008   0.605451614E-001
   0.14528485796144394E-008   0.610996298E-001
   0.14543892461887920E-008   0.616582595E-001
   0.14559299127631445E-008   0.622210465E-001
   0.14574705793374970E-008   0.627880394E-001
   0.14590112459118496E-008   0.633592755E-001
   0.14605519124862021E-008   0.639347583E-001
   0.14620925790605546E-008   0.645145029E-001
   0.14636332456349072E-008   0.650985315E-001
   0.14651739122092597E-008   0.656868815E-001
   0.14667145787836122E-008   0.662795752E-001
   0.14682552453579648E-008   0.668766424E-001
   0.14697959119323173E-008   0.674780756E-001
   0.14713365785066698E-008   0.680839047E-001
